gsa_par_id,gsa_hol_id,ua_grp_id,ranking,covered
2519130_5668_00175,1616320,FTV4XP,1861,1
2519130_5668_00175,1616320,7V1D1,1861,1
2519130_5668_00175,1616320,EPEZH,1861,1
72510_4670_00249,362884,06IYG8X,1862,1
72510_4670_00249,362884,EPEZH,1862,1
181510_4675_00278,41632816,00N9,1863,1
181510_4675_00278,41632816,7V1D1,1863,1
181510_4675_00278,41632816,EPEZH,1863,1
161330_5066_00171,2828288,EPEZH,1864,1
1223110_5867_00136,361628004,7V1D1,1865,1
1223110_5867_00136,361628004,EPEZH,1865,1
1218190_4674_00145,28282812,00N9,1866,1
1218190_4674_00145,28282812,7V1D1,1866,1
1218190_4674_00145,28282812,EPEZH,1866,1
72510_4870_00316,3628202480,06IYG8X,1867,1
72510_4870_00316,3628202480,00N9,1867,1
72510_4870_00316,3628202480,EPEZH,1867,1
151100_5469_00195,4120824,7V1D1,1868,1
151100_5469_00195,4120824,EPEZH,1868,1
36110_4469_00758,2424160,7V1D1,1869,1
36110_4469_00758,2424160,EPEZH,1869,1
1223110_5865_00014,16161216,00N9,1870,1
1223110_5865_00014,16161216,7V1D1,1870,1
1223110_5865_00014,16161216,EPEZH,1870,1
6390_5467_00268,2081612,06IYG8X,1871,1
6390_5467_00268,2081612,EPEZH,1871,1
72510_4869_00267,3624424,7V1D1,1872,1
72510_4869_00267,3624424,EPEZH,1872,1
121950_4472_00003,168432,7V1D1,1873,1
121950_4472_00003,168432,EPEZH,1873,1
1223110_5667_00017,3620832164,FTV4XP,1874,1
1223110_5667_00017,3620832164,7V1D1,1874,1
1223110_5667_00017,3620832164,EPEZH,1874,1
1217180_5270_00009,16122412,7V1D1,1875,1
1217180_5270_00009,16122412,EPEZH,1875,1
186220_4667_00315,3224428,7V1D1,1876,1
186220_4667_00315,3224428,EPEZH,1876,1
186220_4667_00846,3636424,06IYG8X,1877,1
186220_4667_00846,3636424,EPEZH,1877,1
72510_4669_00026,16121632,7V1D1,1878,1
72510_4669_00026,16121632,EPEZH,1878,1
36110_4468_00040,321604,FTV4XP,1879,1
36110_4468_00040,321604,7V1D1,1879,1
36110_4468_00040,321604,EPEZH,1879,1
186220_4867_00390,4803616,7V1D1,1880,1
186220_4867_00390,4803616,EPEZH,1880,1
186220_5068_00080,3624163248,7V1D1,1881,1
186220_5068_00080,3624163248,EPEZH,1881,1
1323170_4875_00117,36123624240,7V1D1,1882,1
1323170_4875_00117,36123624240,EPEZH,1882,1
6390_5467_00295,36208323212,00N9,1883,1
6390_5467_00295,36208323212,7V1D1,1883,1
6390_5467_00295,36208323212,EPEZH,1883,1
122110_6067_00126,361224400,00N9,1884,1
122110_6067_00126,361224400,7V1D1,1884,1
122110_6067_00126,361224400,EPEZH,1884,1
623160_5666_00184,361616321632,7V1D1,1885,1
623160_5666_00184,361616321632,EPEZH,1885,1
251170_5870_00207,1220436,7V1D1,1886,1
251170_5870_00207,1220436,EPEZH,1886,1
171190_4669_00446,3228168,00N9,1887,1
171190_4669_00446,3228168,7V1D1,1887,1
171190_4669_00446,3228168,EPEZH,1887,1
186220_4868_00169,32243232,06IYG8X,1888,1
186220_4868_00169,32243232,EPEZH,1888,1
171190_4669_00235,28121612,7V1D1,1889,1
171190_4669_00235,28121612,EPEZH,1889,1
72510_4869_00247,2832280,00N9,1890,1
72510_4869_00247,2832280,7V1D1,1890,1
72510_4869_00247,2832280,EPEZH,1890,1
1218190_4674_00057,28363632,00N9,1891,1
1218190_4674_00057,28363632,7V1D1,1891,1
1218190_4674_00057,28363632,EPEZH,1891,1
1010170_5672_00112,3612202400,7V1D1,1892,1
1010170_5672_00112,3612202400,EPEZH,1892,1
171190_4470_00332,3612816240,7V1D1,1893,1
171190_4470_00332,3612816240,EPEZH,1893,1
171190_4473_00326,1682424,7V1D1,1894,1
171190_4473_00326,1682424,EPEZH,1894,1
171190_4669_00088,3620036244,7V1D1,1895,1
171190_4669_00088,3620036244,EPEZH,1895,1
72510_5071_00129,164208,7V1D1,1896,1
72510_5071_00129,164208,EPEZH,1896,1
251170_5871_00012,362024242012,7V1D1,1897,1
251170_5871_00012,362024242012,EPEZH,1897,1
36110_4469_00218,16121636,00N9,1898,1
36110_4469_00218,16121636,7V1D1,1898,1
36110_4469_00218,16121636,EPEZH,1898,1
1822160_5275_00092,32282012,FTV4XP,1899,1
1822160_5275_00092,32282012,7V1D1,1899,1
1822160_5275_00092,32282012,EPEZH,1899,1
161330_5066_00217,2824328,7V1D1,1900,1
161330_5066_00217,2824328,EPEZH,1900,1
186220_5066_00045,168024,7V1D1,1901,1
186220_5066_00045,168024,EPEZH,1901,1
171190_4469_00129,362024242812,7V1D1,1902,1
171190_4469_00129,362024242812,EPEZH,1902,1
01930_4871_00240,36363228,06IYG8X,1903,1
01930_4871_00240,36363228,00N9,1903,1
01930_4871_00240,36363228,EPEZH,1903,1
186220_4868_00469,416201216,8AEAE,1904,1
186220_4868_00469,416201216,7V1D1,1904,1
186220_4868_00469,416201216,EPEZH,1904,1
01930_4872_00040,4168324,7V1D1,1905,1
01930_4872_00040,4168324,EPEZH,1905,1
623160_5667_00176,3624843612,7V1D1,1906,1
623160_5667_00176,3624843612,EPEZH,1906,1
186220_5068_00250,2002428,7V1D1,1907,1
186220_5068_00250,2002428,EPEZH,1907,1
186220_4669_00017,36163283224,00N9,1908,1
186220_4669_00017,36163283224,7V1D1,1908,1
186220_4669_00017,36163283224,EPEZH,1908,1
121610_5067_00095,3624368124,7V1D1,1909,1
121610_5067_00095,3624368124,EPEZH,1909,1
111600_5466_00001,362824201212,7V1D1,1910,1
111600_5466_00001,362824201212,EPEZH,1910,1
186220_4666_00094,32162820,FTV4XP,1911,1
186220_4666_00094,32162820,7V1D1,1911,1
186220_4666_00094,32162820,EPEZH,1911,1
72510_5069_00035,2012160,7V1D1,1912,1
72510_5069_00035,2012160,EPEZH,1912,1
72510_4869_00647,16808,7V1D1,1913,1
72510_4869_00647,16808,EPEZH,1913,1
1223110_5867_00061,3620836164,7V1D1,1914,1
1223110_5867_00061,3620836164,EPEZH,1914,1
181510_4674_00003,36161632024,7V1D1,1915,1
181510_4674_00003,36161632024,EPEZH,1915,1
72510_4869_00659,362812408,5HZH1TH,1916,1
72510_4869_00659,362812408,7V1D1,1916,1
72510_4869_00659,362812408,EPEZH,1916,1
171190_4473_00361,164812,FTV4XP,1917,1
171190_4473_00361,164812,7V1D1,1917,1
171190_4473_00361,164812,EPEZH,1917,1
251170_5869_00364,36201224160,06IYG8X,1918,1
251170_5869_00364,36201224160,EPEZH,1918,1
123130_4671_00105,362036163232,7V1D1,1919,1
123130_4671_00105,362036163232,EPEZH,1919,1
72510_4669_00066,322084,7V1D1,1920,1
72510_4669_00066,322084,EPEZH,1920,1
1218190_4675_00275,168016,FTV4XP,1921,1
1218190_4675_00275,168016,7V1D1,1921,1
1218190_4675_00275,168016,EPEZH,1921,1
1218190_4873_00017,3624328204,06IYG8X,1922,1
1218190_4873_00017,3624328204,EPEZH,1922,1
186220_4866_00543,41620208,06IYG8X,1923,1
186220_4866_00543,41620208,EPEZH,1923,1
171190_4670_00357,41628168,7V1D1,1924,1
171190_4670_00357,41628168,EPEZH,1924,1
186220_4866_00484,160412,FTV4XP,1925,1
186220_4866_00484,160412,7V1D1,1925,1
186220_4866_00484,160412,EPEZH,1925,1
1218190_4674_00126,3628836364,5HZH1TH,1926,1
1218190_4674_00126,3628836364,7V1D1,1926,1
1218190_4674_00126,3628836364,EPEZH,1926,1
123130_4671_00145,3628120016,5HZH1TH,1927,1
123130_4671_00145,3628120016,7V1D1,1927,1
123130_4671_00145,3628120016,EPEZH,1927,1
186220_4868_00355,36242024,7V1D1,1928,1
186220_4868_00355,36242024,EPEZH,1928,1
122110_5867_00042,1643216,7V1D1,1929,1
122110_5867_00042,1643216,EPEZH,1929,1
36110_4469_00194,32361224,7V1D1,1930,1
36110_4469_00194,32361224,EPEZH,1930,1
186220_4467_00084,3224428,7V1D1,1931,1
186220_4467_00084,3224428,EPEZH,1931,1
186220_5068_00231,1636824,8AEAE,1932,1
186220_5068_00231,1636824,EPEZH,1932,1
186220_4667_00169,36362428,00N9,1933,1
186220_4667_00169,36362428,7V1D1,1933,1
186220_4667_00169,36362428,EPEZH,1933,1
122110_6067_00033,36122028240,7V1D1,1934,1
122110_6067_00033,36122028240,EPEZH,1934,1
1617120_5269_00142,4816832,FTV4XP,1935,1
1617120_5269_00142,4816832,7V1D1,1935,1
1617120_5269_00142,4816832,EPEZH,1935,1
72510_4869_00132,28281616,7V1D1,1936,1
72510_4869_00132,28281616,EPEZH,1936,1
72510_4869_00283,482088,FTV4XP,1937,1
72510_4869_00283,482088,7V1D1,1937,1
72510_4869_00283,482088,EPEZH,1937,1
2519130_5668_00200,1224364,7V1D1,1938,1
2519130_5668_00200,1224364,EPEZH,1938,1
171190_4669_00006,416281632,7V1D1,1939,1
171190_4669_00006,416281632,EPEZH,1939,1
171190_4469_00203,2836036,7V1D1,1940,1
171190_4469_00203,2836036,EPEZH,1940,1
186220_4666_00605,3212828,7V1D1,1941,1
186220_4666_00605,3212828,EPEZH,1941,1
72510_4670_00039,40241632,00N9,1942,1
72510_4670_00039,40241632,7V1D1,1942,1
72510_4670_00039,40241632,EPEZH,1942,1
72510_4670_00277,36243216824,9SIS78,1943,1
72510_4670_00277,36243216824,EPEZH,1943,1
186220_4667_00302,3224428,7V1D1,1944,1
186220_4667_00302,3224428,EPEZH,1944,1
186220_4867_00600,361682480,06IYG8X,1945,1
186220_4867_00600,361682480,00N9,1945,1
186220_4867_00600,361682480,EPEZH,1945,1
186220_4867_00489,3628481632,EPEZH,1946,1
171190_4669_00178,3202012,7V1D1,1947,1
171190_4669_00178,3202012,EPEZH,1947,1
181510_4474_00013,3628443632,7V1D1,1948,1
181510_4474_00013,3628443632,EPEZH,1948,1
6390_5467_00014,36248162820,06IYG8X,1949,1
6390_5467_00014,36248162820,EPEZH,1949,1
123130_4671_00068,3281212,7V1D1,1950,1
123130_4671_00068,3281212,EPEZH,1950,1
171190_4473_00302,3612322480,00N9,1951,1
171190_4473_00302,3612322480,7V1D1,1951,1
171190_4473_00302,3612322480,EPEZH,1951,1
186220_4668_00474,28202012,7V1D1,1952,1
186220_4668_00474,28202012,EPEZH,1952,1
186220_4866_00589,362080,06IYG8X,1953,1
186220_4866_00589,362080,EPEZH,1953,1
1218190_4675_00131,3202436,7V1D1,1954,1
1218190_4675_00131,3202436,EPEZH,1954,1
72510_4669_00123,4123200,06IYG8X,1955,1
72510_4669_00123,4123200,EPEZH,1955,1
122110_6067_00096,16163220,7V1D1,1956,1
122110_6067_00096,16163220,EPEZH,1956,1
01930_4872_00014,28163616,7V1D1,1957,1
01930_4872_00014,28163616,EPEZH,1957,1
12510_5665_00047,416123620,7V1D1,1958,1
12510_5665_00047,416123620,EPEZH,1958,1
171190_4669_00144,3220016,7V1D1,1959,1
171190_4669_00144,3220016,EPEZH,1959,1
239170_5871_00013,3612163680,06IYG8X,1960,1
239170_5871_00013,3612163680,EPEZH,1960,1
1223110_6066_00118,361616283624,7V1D1,1961,1
1223110_6066_00118,361616283624,EPEZH,1961,1
11900_4873_00170,404280,EPEZH,1962,1
186220_4668_00724,361628880,8AEAE,1963,1
186220_4668_00724,361628880,7V1D1,1963,1
186220_4668_00724,361628880,EPEZH,1963,1
36110_4469_00740,41232284,7V1D1,1964,1
36110_4469_00740,41232284,EPEZH,1964,1
171190_4470_00923,24242824,7V1D1,1965,1
171190_4470_00923,24242824,EPEZH,1965,1
122110_6067_00266,282848,00N9,1966,1
122110_6067_00266,282848,7V1D1,1966,1
122110_6067_00266,282848,EPEZH,1966,1
1218190_4674_00415,36162428168,00N9,1967,1
1218190_4674_00415,36162428168,7V1D1,1967,1
1218190_4674_00415,36162428168,EPEZH,1967,1
171190_4669_00276,283644,06IYG8X,1968,1
171190_4669_00276,283644,EPEZH,1968,1
18580_5466_00036,416844,7V1D1,1969,1
18580_5466_00036,416844,EPEZH,1969,1
122110_6067_00043,1282836,7V1D1,1970,1
122110_6067_00043,1282836,EPEZH,1970,1
186220_5068_00479,4162048,7V1D1,1971,1
186220_5068_00479,4162048,EPEZH,1971,1
251170_5869_00559,362002080,7V1D1,1972,1
251170_5869_00559,362002080,EPEZH,1972,1
186220_5069_00131,2832820,00N9,1973,1
186220_5069_00131,2832820,7V1D1,1973,1
186220_5069_00131,2832820,EPEZH,1973,1
251170_5870_00347,12243216,06IYG8X,1974,1
251170_5870_00347,12243216,EPEZH,1974,1
186220_4867_00248,3243232,7V1D1,1975,1
186220_4867_00248,3243232,EPEZH,1975,1
186220_4868_00217,36362828,7V1D1,1976,1
186220_4868_00217,36362828,EPEZH,1976,1
186220_4866_00649,36243632,EPEZH,1977,1
181510_4475_00294,324028,7V1D1,1978,1
181510_4475_00294,324028,EPEZH,1978,1
251170_5871_00136,1228320,7V1D1,1979,1
251170_5871_00136,1228320,EPEZH,1979,1
18580_5465_00071,32122828,00N9,1980,1
18580_5465_00071,32122828,7V1D1,1980,1
18580_5465_00071,32122828,EPEZH,1980,1
1323170_4874_00030,2032248,06IYG8X,1981,1
1323170_4874_00030,2032248,EPEZH,1981,1
181510_4475_00228,2832416,RTS5,1982,1
181510_4475_00228,2832416,7V1D1,1982,1
181510_4475_00228,2832416,EPEZH,1982,1
186220_4467_00074,2424012,7V1D1,1983,1
186220_4467_00074,2424012,EPEZH,1983,1
1223110_5866_00278,16201632,FTV4XP,1984,1
1223110_5866_00278,16201632,7V1D1,1984,1
1223110_5866_00278,16201632,EPEZH,1984,1
171190_4673_00063,36161632024,FTV4XP,1985,1
171190_4673_00063,36161632024,7V1D1,1985,1
171190_4673_00063,36161632024,EPEZH,1985,1
01930_4871_00229,36122828164,06IYG8X,1986,1
01930_4871_00229,36122828164,EPEZH,1986,1
810130_5074_00186,48242012,7V1D1,1987,1
810130_5074_00186,48242012,EPEZH,1987,1
623160_5467_00008,36203242432,7V1D1,1988,1
623160_5467_00008,36203242432,EPEZH,1988,1
239170_5871_00053,362002080,7V1D1,1989,1
239170_5871_00053,362002080,EPEZH,1989,1
36110_4469_00973,362020243232,00N9,1990,1
36110_4469_00973,362020243232,7V1D1,1990,1
36110_4469_00973,362020243232,EPEZH,1990,1
623160_5667_00139,2041212,7V1D1,1991,1
623160_5667_00139,2041212,EPEZH,1991,1
186220_5067_00104,362040,7V1D1,1992,1
186220_5067_00104,362040,EPEZH,1992,1
186220_4666_00233,360204,7V1D1,1993,1
186220_4666_00233,360204,EPEZH,1993,1
161330_5066_00226,4483216,06IYG8X,1994,1
161330_5066_00226,4483216,FTV4XP,1994,1
161330_5066_00226,4483216,EPEZH,1994,1
171190_4469_00486,36241202816,RTS5,1995,1
171190_4469_00486,36241202816,7V1D1,1995,1
171190_4469_00486,36241202816,EPEZH,1995,1
18580_5465_00069,32122828,00N9,1996,1
18580_5465_00069,32122828,7V1D1,1996,1
18580_5465_00069,32122828,EPEZH,1996,1
01930_4671_00021,20321612,7V1D1,1997,1
01930_4671_00021,20321612,EPEZH,1997,1
01930_4872_00118,40323616,06IYG8X,1998,1
01930_4872_00118,40323616,EPEZH,1998,1
123130_4671_00124,3281212,8AEAE,1999,1
123130_4671_00124,3281212,7V1D1,1999,1
123130_4671_00124,3281212,EPEZH,1999,1
186220_4666_00235,41228836,7V1D1,2000,1
186220_4666_00235,41228836,EPEZH,2000,1
67170_5075_00023,2028832,7V1D1,2001,1
67170_5075_00023,2028832,EPEZH,2001,1
18580_5465_00302,36280242824,5HZH1TH,2002,1
18580_5465_00302,36280242824,00N9,2002,1
18580_5465_00302,36280242824,7V1D1,2002,1
18580_5465_00302,36280242824,EPEZH,2002,1
1218190_4675_00111,28362836,7V1D1,2003,1
1218190_4675_00111,28362836,EPEZH,2003,1
181510_4474_00146,362432163624,5HZH1TH,2004,1
181510_4474_00146,362432163624,7V1D1,2004,1
181510_4474_00146,362432163624,EPEZH,2004,1
251170_6070_00107,12123624,EPEZH,2005,1
186220_4668_00443,12321236,7V1D1,2006,1
186220_4668_00443,12321236,EPEZH,2006,1
239170_5871_00324,12282812,7V1D1,2007,1
239170_5871_00324,12282812,EPEZH,2007,1
01930_4671_00146,412163620,7V1D1,2008,1
01930_4671_00146,412163620,EPEZH,2008,1
186220_4667_00258,3220436,8AEAE,2009,1
186220_4667_00258,3220436,7V1D1,2009,1
186220_4667_00258,3220436,EPEZH,2009,1
171190_4672_00024,3242828,FTV4XP,2010,1
171190_4672_00024,3242828,7V1D1,2010,1
171190_4672_00024,3242828,EPEZH,2010,1
171190_4673_00304,1612284,7V1D1,2011,1
171190_4673_00304,1612284,EPEZH,2011,1
251170_5870_00643,36281242016,EPEZH,2012,1
251170_6070_00170,362088240,06IYG8X,2013,1
251170_6070_00170,362088240,EPEZH,2013,1
1617120_5271_00073,36281612,7V1D1,2014,1
1617120_5271_00073,36281612,EPEZH,2014,1
186220_4667_00796,36241616284,7V1D1,2015,1
186220_4667_00796,36241616284,EPEZH,2015,1
251170_5871_00138,1228320,7V1D1,2016,1
251170_5871_00138,1228320,EPEZH,2016,1
6390_5468_00136,3643612,06IYG8X,2017,1
6390_5468_00136,3643612,EPEZH,2017,1
171190_4673_00037,362828282824,7V1D1,2018,1
171190_4673_00037,362828282824,EPEZH,2018,1
186220_4666_00573,41228836,7V1D1,2019,1
186220_4666_00573,41228836,EPEZH,2019,1
122110_6069_00160,41602436,7V1D1,2020,1
122110_6069_00160,41602436,EPEZH,2020,1
181510_4475_00299,3616240248,RTS5,2021,1
181510_4475_00299,3616240248,7V1D1,2021,1
181510_4475_00299,3616240248,EPEZH,2021,1
161330_5066_00178,412122832,7V1D1,2022,1
161330_5066_00178,412122832,EPEZH,2022,1
111600_5468_00107,168288,7V1D1,2023,1
111600_5468_00107,168288,EPEZH,2023,1
186220_5067_00007,3636812,FTV4XP,2024,1
186220_5067_00007,3636812,7V1D1,2024,1
186220_5067_00007,3636812,EPEZH,2024,1
151100_5469_00247,3624288284,7V1D1,2025,1
151100_5469_00247,3624288284,EPEZH,2025,1
01930_4673_00042,362040324,7V1D1,2026,1
01930_4673_00042,362040324,EPEZH,2026,1
1223110_5866_00077,362816122836,7V1D1,2027,1
1223110_5866_00077,362816122836,EPEZH,2027,1
111600_5468_00151,41636164,FTV4XP,2028,1
111600_5468_00151,41636164,7V1D1,2028,1
111600_5468_00151,41636164,EPEZH,2028,1
186220_5068_00336,3624284,7V1D1,2029,1
186220_5068_00336,3624284,EPEZH,2029,1
12510_5866_00035,2043236,7V1D1,2030,1
12510_5866_00035,2043236,EPEZH,2030,1
01930_4872_00058,20362016,06IYG8X,2031,1
01930_4872_00058,20362016,EPEZH,2031,1
186220_4668_00651,3620036244,7V1D1,2032,1
186220_4668_00651,3620036244,EPEZH,2032,1
186220_5069_00258,3624042024,EPEZH,2033,1
72510_5070_00039,361612800,00N9,2034,1
72510_5070_00039,361612800,7V1D1,2034,1
72510_5070_00039,361612800,EPEZH,2034,1
1017150_5267_00078,36288363232,EPEZH,2035,1
251170_5869_00260,361204320,06IYG8X,2036,1
251170_5869_00260,361204320,EPEZH,2036,1
161330_5066_00138,324820,FTV4XP,2037,1
161330_5066_00138,324820,7V1D1,2037,1
161330_5066_00138,324820,EPEZH,2037,1
251170_5869_00349,122000,7V1D1,2038,1
251170_5869_00349,122000,EPEZH,2038,1
121950_4672_00020,3616168120,06IYG8X,2039,1
121950_4672_00020,3616168120,EPEZH,2039,1
186220_5067_00073,362012122420,RTS5,2040,1
186220_5067_00073,362012122420,7V1D1,2040,1
186220_5067_00073,362012122420,EPEZH,2040,1
18580_5465_00310,328248,7V1D1,2041,1
18580_5465_00310,328248,EPEZH,2041,1
72510_5071_00072,41283616,06IYG8X,2042,1
72510_5071_00072,41283616,EPEZH,2042,1
251170_5870_00633,1236240,06IYG8X,2043,1
251170_5870_00633,1236240,EPEZH,2043,1
122110_6068_00167,204364,7V1D1,2044,1
122110_6068_00167,204364,EPEZH,2044,1
171190_4473_00429,164812,FTV4XP,2045,1
171190_4473_00429,164812,7V1D1,2045,1
171190_4473_00429,164812,EPEZH,2045,1
2519130_5668_00131,2016128,FTV4XP,2046,1
2519130_5668_00131,2016128,7V1D1,2046,1
2519130_5668_00131,2016128,EPEZH,2046,1
186220_4668_00105,3636024,EPEZH,2047,1
123130_4672_00086,16121220,7V1D1,2048,1
123130_4672_00086,16121220,EPEZH,2048,1
171190_4669_00336,32281616,00N9,2049,1
171190_4669_00336,32281616,7V1D1,2049,1
171190_4669_00336,32281616,EPEZH,2049,1
186220_4669_00072,322084,RTS5,2050,1
186220_4669_00072,322084,7V1D1,2050,1
186220_4669_00072,322084,EPEZH,2050,1
623160_5666_00045,3683612160,7V1D1,2051,1
623160_5666_00045,3683612160,EPEZH,2051,1
12510_5865_00017,16241232,7V1D1,2052,1
12510_5865_00017,16241232,EPEZH,2052,1
186220_4666_00745,362024202036,7V1D1,2053,1
186220_4666_00745,362024202036,EPEZH,2053,1
623160_5668_00005,36241228204,7V1D1,2054,1
623160_5668_00005,36241228204,EPEZH,2054,1
1223110_5867_00233,16241216,7V1D1,2055,1
1223110_5867_00233,16241216,EPEZH,2055,1
171190_4669_00572,3616322408,RTS5,2056,1
171190_4669_00572,3616322408,8AEAE,2056,1
171190_4669_00572,3616322408,7V1D1,2056,1
171190_4669_00572,3616322408,EPEZH,2056,1
171190_4670_00122,2812360,7V1D1,2057,1
171190_4670_00122,2812360,EPEZH,2057,1
2519130_5669_00050,3620828328,7V1D1,2058,1
2519130_5669_00050,3620828328,EPEZH,2058,1
122110_5867_00077,16488,00N9,2059,1
122110_5867_00077,16488,7V1D1,2059,1
122110_5867_00077,16488,EPEZH,2059,1
1017150_5267_00081,362024242816,06IYG8X,2060,1
1017150_5267_00081,362024242816,00N9,2060,1
1017150_5267_00081,362024242816,EPEZH,2060,1
186220_5067_00236,2832828,7V1D1,2061,1
186220_5067_00236,2832828,EPEZH,2061,1
186220_4866_00188,1642836,00N9,2062,1
186220_4866_00188,1642836,7V1D1,2062,1
186220_4866_00188,1642836,EPEZH,2062,1
161330_5066_00310,44283632,7V1D1,2063,1
161330_5066_00310,44283632,EPEZH,2063,1
1218190_4675_00100,168016,FTV4XP,2064,1
1218190_4675_00100,168016,7V1D1,2064,1
1218190_4675_00100,168016,EPEZH,2064,1
161330_5066_00019,32203212,06IYG8X,2065,1
161330_5066_00019,32203212,EPEZH,2065,1
186220_4866_00271,28322036,7V1D1,2066,1
186220_4866_00271,28322036,EPEZH,2066,1
1223110_5867_00130,416201224,7V1D1,2067,1
1223110_5867_00130,416201224,EPEZH,2067,1
186220_4866_00020,1601232,7V1D1,2068,1
186220_4866_00020,1601232,EPEZH,2068,1
186220_4668_00422,2832124,7V1D1,2069,1
186220_4668_00422,2832124,EPEZH,2069,1
251170_5670_00120,1236412,7V1D1,2070,1
251170_5670_00120,1236412,EPEZH,2070,1
623160_5668_00138,3628441236,5HZH1TH,2071,1
623160_5668_00138,3628441236,7V1D1,2071,1
623160_5668_00138,3628441236,EPEZH,2071,1
181510_4675_00051,2424836,00N9,2072,1
181510_4675_00051,2424836,7V1D1,2072,1
181510_4675_00051,2424836,EPEZH,2072,1
6390_5468_00161,208032,06IYG8X,2073,1
6390_5468_00161,208032,EPEZH,2073,1
122110_6068_00070,28323620,00N9,2074,1
122110_6068_00070,28323620,7V1D1,2074,1
122110_6068_00070,28323620,EPEZH,2074,1
67170_5075_00006,32048,7V1D1,2075,1
67170_5075_00006,32048,EPEZH,2075,1
186220_4868_00325,3616168,06IYG8X,2076,1
186220_4868_00325,3616168,00N9,2076,1
186220_4868_00325,3616168,EPEZH,2076,1
1223110_5666_00038,36123616160,7V1D1,2077,1
1223110_5666_00038,36123616160,EPEZH,2077,1
810130_5074_00289,3620832016,06IYG8X,2078,1
810130_5074_00289,3620832016,EPEZH,2078,1
111600_5468_00006,44123628,06IYG8X,2079,1
111600_5468_00006,44123628,9SIS78,2079,1
111600_5468_00006,44123628,EPEZH,2079,1
186220_4468_00038,2828412,7V1D1,2080,1
186220_4468_00038,2828412,EPEZH,2080,1
171190_4673_00338,2832248,7V1D1,2081,1
171190_4673_00338,2832248,EPEZH,2081,1
72510_4871_00030,2828832,06IYG8X,2082,1
72510_4871_00030,2828832,9SIS78,2082,1
72510_4871_00030,2828832,EPEZH,2082,1
186220_4467_00051,32282012,7V1D1,2083,1
186220_4467_00051,32282012,EPEZH,2083,1
161330_5066_00334,48123632,06IYG8X,2084,1
161330_5066_00334,48123632,EPEZH,2084,1
171190_4472_00524,24281616,RTS5,2085,1
171190_4472_00524,24281616,8AEAE,2085,1
171190_4472_00524,24281616,7V1D1,2085,1
171190_4472_00524,24281616,EPEZH,2085,1
171190_4473_00726,3282412,00N9,2086,1
171190_4473_00726,3282412,7V1D1,2086,1
171190_4473_00726,3282412,EPEZH,2086,1
171190_4470_00434,3624081232,9SIS78,2087,1
171190_4470_00434,3624081232,7V1D1,2087,1
171190_4470_00434,3624081232,EPEZH,2087,1
2519130_5868_00169,362812282012,00N9,2088,1
2519130_5868_00169,362812282012,7V1D1,2088,1
2519130_5868_00169,362812282012,EPEZH,2088,1
186220_4867_00589,4836420,7V1D1,2089,1
186220_4867_00589,4836420,EPEZH,2089,1
111600_5468_00219,1632820,00N9,2090,1
111600_5468_00219,1632820,7V1D1,2090,1
111600_5468_00219,1632820,EPEZH,2090,1
181510_4475_00291,3624242044,5HZH1TH,2091,1
181510_4475_00291,3624242044,00N9,2091,1
181510_4475_00291,3624242044,7V1D1,2091,1
181510_4475_00291,3624242044,EPEZH,2091,1
186220_4666_00638,4168368,06IYG8X,2092,1
186220_4666_00638,4168368,EPEZH,2092,1
72510_4871_00039,2828360,7V1D1,2093,1
72510_4871_00039,2828360,EPEZH,2093,1
72510_4670_00097,36163212824,06IYG8X,2094,1
72510_4670_00097,36163212824,EPEZH,2094,1
1223110_5867_00253,3624843612,7V1D1,2095,1
1223110_5867_00253,3624843612,EPEZH,2095,1
161330_5066_00117,1681212,7V1D1,2096,1
161330_5066_00117,1681212,EPEZH,2096,1
186220_4666_00395,32004,7V1D1,2097,1
186220_4666_00395,32004,EPEZH,2097,1
186220_4868_00556,3616168820,06IYG8X,2098,1
186220_4868_00556,3616168820,EPEZH,2098,1
